id_proposicao_leggo,id_tema
add988823c1157052eabc9a6d595c58d,19
6083bcf41dfec99a822e37bc640d2a06,19
d25d0167b08f43a21f3a0ddc9aaab0c5,19
3873f174d0a89f04379955c58ed03e55,19
7b66e187d508b9940394c0856a8f19b6,19
442db560efbe70d32f0a8982fa90dac5,18
442db560efbe70d32f0a8982fa90dac5,7
5af016a3e9d7b708ded414a81084870a,19
4d7a4255484b2fedc93fbb0526415d8a,19
353789166b9a38339234931bcd6c35ca,19
cd5509fda935920ad75c1e1a1c0695a9,18
c8cf881bf50fd6287a536aaf464c0bd5,19
9943b36b4e9f00ce624e523193c4680a,19
7f622b17a6478422cb15a9f00c3e9287,19
1ce3cfa6963831194d49adb46cc96952,19
bc68ebfe9b8a371617b519da303e61f4,19
55c8fbfdd0f5403a018aeda002af1624,18
22deaf763c7c0eb920a90b9cd3da463e,18
22deaf763c7c0eb920a90b9cd3da463e,7
74267f0f8399b4992fc7159a9adef7fc,19
8106f8bb45ca42d6aac72a51102df0e9,19
ec91f098cf1f5c453b0f55c047bd5f63,19
62186064d9fd9108fc4fb35da768738e,19
f11cbc363d206e4e8af8f64f771a519d,19
d24d71859c8cb4b0e07fe703030728fb,19
c92c80e074f10551869e6c579bb1bb94,19
74dec0526f3704bed779c182c7f2a359,18
95e0ebb320a29ccd476dc92add424f49,19
9e8fb7e6a0190de22808b6b4c77e5f62,19
b3ac81553b831580081dcc6b699df885,19
27801502fe8b57eb8c5a318fcfe79d57,24
d26f352fef06c4f1c63600e89c9f7935,19
afc1b6b3de679e56bccdedb225dce0cb,24
e3521cc574af3f19a717ccbe678cf352,19
cb2eb692482c42fdabfae767fe68609e,19
6b6620471155f2b9b074ac2d1c3ba540,18
ef6b8c0893dfd9a3c3e1c32a3bb7ed45,19
b86f22331b78e60f8f1c4c7ae7e7a37b,19
5bf54b9c29564f063dc084d0a6ebf138,18
5bf54b9c29564f063dc084d0a6ebf138,20
68040b63c6c4c870f0b0f2c5475516f7,19
3f98fe0fd259f0decf7402366394972c,19
e0fb28a9c1cffe9cfb6abb280536f380,19
163de04ed290511d49e6d6cdb09d89d5,19
b2ae56cdec6ed79aced0fc616298d073,24
99322057d665d20633cbd0d401de297c,19
afb0a832c0c9920c9430af64a2e59904,19
0d9fd8d375707f7b4bd08ae2ed4e1283,19
ed3478e28cbdaec0b0cd04cb47a0c528,18
0dac48909818f4d8b5c832ffe366d45d,18
5a7c98cbe272e1fa0b3e4fff8e0aa043,19
7a9508af5c5a98a2a3bd0976b6548cff,19
5ac71ca76c82bea4d93ffcc82a7339ad,19
e8bbcb3d7b531841875ed6a9ee5eb384,19
afd344bac886162275b6e8530db6f9d8,19
954bc0cbda8d37f7013d7530777a49a7,19
1bc2466959107dd5a13fd523afd2ffa3,19
e26dbf99b430ad4057c77cbf5ae1bf76,19
775cd76a074d5ef570934ac0e72288c9,19
28cb52b7b0bfd82744445d319ea2d215,19
2d3f7dcbde06c0a4f88f04216b0d4967,19
ac6cc4cf73c7696d8657a1baf7367894,19
4bbcdef7ae27fe8a1dde58998e256313,18
431ea4ea34cd3310631fc94eecedbd59,19
ebee2b6b39cb39d04b3668ee4177987b,18
5e50d9aa64d52594ea44b8708c2f607b,18
77e7c44a9b6e0bd3b3cdb80c2bb5241c,18
0b2fe98e1c53afbfd2c776bfc91f27c3,19
0bbd26eba72478c506ccef3f6be66b2d,19
e630fd9d042f35b2a688b9a907ac66e3,19
e0c50cfb097ef9953e6b0150f45c2afc,19
0047793473c84bd1a1624be14afcde63,19
fe9670b5ebda2fceed61c709a6806d71,19
e0f732e1056b4dba632d8f5ebbc1cb0b,19
eeccb0875b3a84cf4211502b334a4316,19
ee1d72d4f2fe58b8aac6ca406d98aa8f,19
9f6144a78268c9763929ab29c3b7a31a,19
2f43686ce988729f5f29a37ea543579b,19
de00226e3a63b6e45fe3f9e6b0489f87,19
8f93cdbdb0853a45c05c70e825858def,19
3ecb56c86c23bb46cdd277e675b48b5f,24
4d76f1c3d94660ebdba3797d4d2b0d2b,19
f16d43b30f86d661185a4d3ac21a1280,19
cb7dd75ac894f83a5539385e9ab7e391,19
e7a4b00d4f2e39406d241c59a46b0c2e,19
05f0baec446c897064fe0d738639f025,19
8a8931491373fe02d7f3619053002645,19
39f5891d7bd0b7907d2118139dfb1912,19
fe778ee716d829a1782b267dc8d4206a,22
fe778ee716d829a1782b267dc8d4206a,18
5a94ce78bce79174c506f11954891dce,19
4ec063c38f7072f5ebc9a1cf5bc650a7,18
f78a7b220e57f35010658203d94cfcc4,18
d77e13a8515ed6b705a9e88fdf596582,19
d8284da248b0f0f0a480f17d395f373b,19
fdcf2b6c60533ef0f0760fb029cc36fb,19
a7430781a325b71dd7cdfaa52146407e,19
b892a8c36c3f4991aff0bfcea06472f0,19
410c719db9d5359a008fd82675365691,19
430dd8da744c21b8485718d2b905324a,19
d84ec50ac4f4d09d1c644de71c4d89d3,19
812f6149a3a74434aff867d61a32ce30,19
9901beddb12c073bee481f8e8d1cd4c0,18
9901beddb12c073bee481f8e8d1cd4c0,7
1fafb7d3c17f8dba5683c110bf2df2df,19
ffdd7b9ac39bfdbb06a49de78abb0fc0,18
e1e4186a587f29a0e6e91fd611b13900,19
4e5828fbb0bb5c451a3629f6f4a5aa35,19
ceb495c4a90f27cf40497d489d12e1cd,19
92f5e2ffe651ec6a4484af2f87c63b81,19
8d0d85a3d93b170bb35e8c0ed79abdaa,19
fe8b1aa8969555d10e491dd38b74a5a6,18
2ae0402adf09a509fb0d1d8a46280632,19
fc17d05aed3de0ba7940b0558cb7c114,19
4b614be3c2b8afcd60b49785a1ce92d1,19
808d2dec18bd60f246edc20df1cbe442,19
3160102fad5e44770177b03a38c8229b,19
addbe5cbcbff19307059328c20ca0475,19
8d5c6e471846cc8fb5c16ef8752e6800,19
85fef9f2ef9c258bae8c31cac7f67907,19
829affbd254b5e25303c115ff6ead244,19
566ada6cc1ae0f02da82dc63749d39ad,19
8f7e86d3feb94a434b529c72db29d8ea,24
d5784b2feb346ac78c62597b8ea1fdbd,19
203ae821fd25756d66f5961f719be16a,18
203ae821fd25756d66f5961f719be16a,22
0a061e8b997f3b2b230867af0cf5c3c6,18
3b01325f8248243bfa5efccf0b6bcda4,23
2f9960c5629a3e520b7b475dc6ccc4a9,24
119ae723cb9394c7228c275187255a82,19
af16109dbff04dd098cf77cfbd9822e4,19
0fdf47e192f70a50e2452931381fe733,19
541097e7e136236a4db856819ce0b60d,19
a17a52b614af37014393f80e5e03730d,19
cc943f2955fa0dea5bf1c71e07a6304e,19
720eabb0d97cfcf3f982b9d6820e8daf,19
431c027eb9b1a9755ee05e55685b049d,19
7d2c2c9c296b17e9d676b687682d2985,19
28d238af18823e8928475bb532d5f1bf,19
fa5dc1d50b0560d2c01e9d338f831b44,19
dc24024849bfdd03178476fb3b0c3f0d,19
771aab575448e2a1ed8721526dc371da,19
781448d04ddb467ee6c2e48bf14e28d7,19
aa5f08c604cc7b43d5b69e10e0afb169,19
0d463b54b5911bbc8b433f801c986c3a,19
664dfe54f739c243857a41fb21291da5,19
65fa629aa98ff8cf2108fff99e4d8c8a,19
57bcfab9c1b3965b0278b505cbb0443a,24
ca767b6c7158405183482f7ff0b7f1f4,19
8344d744dd2d58447561839aa9b673ae,19
38ef00b649ac62166d22bff82f3a63ef,23
e14ef28efe045a8d1d1fb8ac7b5189e5,19
ab74fd0a33d20a6be8c1274f14cbd2ea,18
e39c6a8c3dee62975ea0e6d79ddd0ee2,19
71545ac38653c3da7246b0959cdc2fe7,19
2bd49015a2f02da38beab1e1cdb1bc19,19
7c3cefa785d1a3a6679bade2e7b98ba3,19
2b181fecc8d5533ca1bc8eae0cf437b4,24
0437f4175bdbdf08ac3dbb94b1190a36,19
a42342a1527adc5b8d27970347957e8a,19
70422a915a4383eea2823d41b5e44dd6,19
078ba8d1552be4106d551dc64425f08b,19
fc822f1a70ffc888fe9986978337d54a,19
c1fef5ebaf25110a3a3a66cf7f01788d,19
d8deca2d84f971c6139183497e8c9391,19
38e8b490483c3cf54027d9678f4884d5,19
ed89d6d6f706fecace67aa7edd082dab,19
d13e5daeb208c070bdc9d43231ee9a73,19
8d611266f065e6132c81f09fc588429d,19
79496dfc8a4ab626870aa782dfa3c40d,19
d8923c1efeaaa8ab34a2af3a42bf19a1,18
d8923c1efeaaa8ab34a2af3a42bf19a1,22
c11adf16e7290696193023c4db09738b,18
2d6dc321e6e74b3d119dede973595389,19
2b253022b08ec2ac5a71fe0b0b714c5e,19
743bbe6433be233b5f36a0b88b84e190,19
aaef91922cf5e7a088f8d9a4abd80776,19
1d40a4c14752c11d915ca8aa8a505efb,19
d26b0638f9981416c01728056e01287f,19
bd80e20bd0041785b6aeba1f7b04171c,18
bd80e20bd0041785b6aeba1f7b04171c,7
7712619f4e808c1346c633c379da5f99,19
8ff52675443e94150a8291d0a5ba3195,19
7101c10197aeb246050c6be0ab39e296,19
356fc4c15a10ee8aa8650fb43de96720,19
173c40131869927d1863184baaca22a3,18
173c40131869927d1863184baaca22a3,7
77d184d2bcecce6cf961c9097e672a8c,18
77d184d2bcecce6cf961c9097e672a8c,22
31cd425df4e4b32234337d3db1df53b4,18
31cd425df4e4b32234337d3db1df53b4,22
1753489acab3a8ac369470c752802eb8,18
1753489acab3a8ac369470c752802eb8,22
b5a501b95cd9572a27f59370db6abf75,24
7b55957846b3cf8b933770f076e43ae9,19
4a5b77be40ce0f1b0c89ba2947e10dcf,19
db55176bbb469639dc16b129627515d8,19
3965df4685a24669895504287c4e64e4,18
1f91e9eaad9732b2ace2e8589b8b7b2f,19
3aed41b77d7d7c1360e1e70d411e72c1,19
dfa2857aebc085d2968149ece3f3c8e3,19
e286de95ba2223d14db5dd93e5802701,19
5df214a2ef8523502be26346d34696f4,19
203683d493c5146256d297c5dd7631fb,19
2462919cc6ed26971f2a91de4e75c82a,19
1f0389c01cfb631c9a627cd43e704f9a,19
f5e0338ac8e5f8a9d0ead038009b826d,19
425268d30c860649b4ec6e9630a728f5,19
e5c9e9ab18d31fa52c0636a164b39651,19
e5f3d504151b9448b8a83ec267297fde,19
b6eb977008db7e69d2440a5c62b3d5d1,19
ccc6a93e95b81740a2f5d56c3d623139,19
4117c1b174df534da8eabf0023dce14e,19
e0e795c5e727f9d03398cad1c8d003b8,19
86a7f1cdf96cf82705a2fd77acc0d0e8,18
86a7f1cdf96cf82705a2fd77acc0d0e8,20
313f73641ab6e17b3acedebdd89806a3,19
654c33d3605f5dc7361215b8d4c29b97,19
1748ee8fbd4f3140dc8d5af18d1b0927,19
fe7cfbab57365f881a499a0d4d95377f,18
368a48494a7a66287d6d70ca967ed17a,19
8da5734330cbe80f1fead7291b2a0fea,19
7e87117e1b381387de9c875142f9dd25,19
c03e77b32dc55cd4ad80304fb695b32c,19
92c6b29edab90b757b76e897c6ea4397,19
c1f7e1d7c38d14deb9c05c63a8a7055e,19
9dca762a5d24c9643c21b3687257c01b,19
681e5415151f9276e56b77ba1550a9e1,19
a5c05f5ff239451f8d3372c18fab7009,19
4d37f69246a360b0dbbbb5098bf2da94,19
dc6845bd5bc48802f30baefadad1bb79,19
9128a036b5b1e0d4330e8254397a0952,19
b084451e4d3d6222cf40d8f374d7723c,18
8d0792ec04c87f56eae3e0ff86cf8ff4,19
2c2831d677634fae5992a23010d6c18f,19
70bf5c3f1efa7a5f875c455808b35bb7,19
0e704c59e0ad27e33691d2c0fb5cdac8,19
3bc14beb568231ceaba3540e96037508,19
b2ae56cdec6ed79aced0fc616298d073,27
b9c6bd4c9d0fe633e1193675837b4a29,27
3562ced5d136a5326572b94d8b074463,18
b8067c5e813a8dd9a9999ea22b361fd4,27
5380177d5a235e67a3079aa402d5413a,7
1861fc92e38e56038410758af021a739,27
edc39113335be8db9cde28f3d7e3e8ab,27
4bbcdef7ae27fe8a1dde58998e256313,7
e0c50cfb097ef9953e6b0150f45c2afc,28
365cfde7265924b5370fd5fdfc549762,28
a3d8bfd5d200e41f93592a3d82765130,27
7cac50cb4bc5ad50b868707d98e2c435,27
bbecce8638cc609716b1a8f3057cd858,27
894b644825e997da706eecce45587bfd,27
eab412eff6e4986bead75a4752e46cc7,28
04443ecf493a05761197ce44b2b91039,27
52098ae3b1c88eecc13d3d47b3db9181,27
24b766dcc54aa7470ca7e402eee1a33a,27
1af82e91b2c98778f90d7cf2ce4220e1,27
ba9b9c25cbb737369245a9b06d6cff42,27
6ec15271bee601ef885a10f49e3910a1,27
0aae05928abb6a83a51cbfd42d935b69,27
d51d8c078dab1676b4c24b67fc66d4dd,28
85eb950028dc4f7c760964f79bfe2b26,27
030edaf9011b1ce30f55f11ddb9a57c5,27
a088c3c1cd511ebc4686385b4c901d81,7
65ced50aef5733e0af22dedcdbe5d459,27
e95d0fb5b711348945995acc0a23d68f,7
1712bcd0cb7f0ec85ed1825eb4665e28,18
66ccf888166e100ecdae6dc15b5b4ab6,18
17616f03d63d1c483336c7b232f057c2,27
b5538ce6f5ee64cbc724580efe60b347,27
8f7e86d3feb94a434b529c72db29d8ea,27
e01d193bbc3d825218496f02b85dc88f,27
add8eb3734e4655be03a0bd732870f61,27
52df375960b57d141d4a616d1b76e93e,27
4d87343c2bed0a962ab365cadf9c3f9c,28
34d718f1cd9d10f46749a48041456be4,18
0b776ea7d29c04de8ec5d2656ffe59e1,27
fd413bbecb633683a6761f80be9181f0,27
da30049ad4ab038464e5af011b96ef73,27
7e57cc47376cc09c1d4601ea04733cd9,28
4f89264b58ac80d3dfe1c7d31549a30c,28
256da1be740c11a66fdec0c7102bf96f,27
b32134168f30b2c633e3d02615c975c6,18
554bb22bbf2e508ce083115fa3621486,28
671d2ecc692047456ad33feddceadca3,27
a7e2dab0729304a47ef5577c63300de6,28
f3650a7f244c863c16512591370c454d,7
e0e28b787b7e0e9475833309d95287a4,27
d9f8204212bfa76133e73018379feee9,18
0b012d0a22f60977b1a926fb5396df01,28
cf7567910b9ad3b955a9942a88d5774b,28
b5e4311d58efc78450865cadf4c4a3b5,27
8f77140002b2c752fc00029894085851,27
118c44a111b807ee8150f8ae25d1ca50,28
dc4efdef7c07b9069c2d47f902257d09,27
c7b2492911f1799f04aa0753c08ed567,28
c7b2492911f1799f04aa0753c08ed567,27
3ec661e7c1211c1ef558ebff11ba8655,18
01e564eea52292a5487c0e39a9c0115b,28
b8041c2188b14f95cef1b5b2cb36eb67,27
53724622c04b477dade2111f371a6871,27
2b181fecc8d5533ca1bc8eae0cf437b4,27
d9d7113c526ad5ba3c125c29e7024d67,18
445d739064721895aab8cbcb10b9a601,27
d68c2f3c22492b0b69503bf5af16eb25,27
be3faa8bc73a1d2d09575d61ea015c2b,28
0643563ffeb88abeb870cd10982a3891,27
5e12e5f3764217290f05d734c081f44e,27
4cf2d59bceb3ed122af69546476551c9,28
25aeedc1de860b9780d09883f7526c0e,27
fcded076be31aa7f99cd59ee38e8095c,27
52481e10e7a5ebc5266e51ef7d234ecf,27
a1c79cf4cb95f3e13719e6762018e4f2,28
9b1c032f1fa1be01be649c5c598b327d,27
97cb86c824c259920ddbf310545558b9,18
ac0895d39170e55f4291d527a06f71fc,27
1f3dd954942a5e88c76a392418fc129a,27
7ea19da3fe9235b0e69cf8e7966a78f2,18
bdc1a8800cb00717885b5c90fbcab0b9,18
61097ea0b3ca27274b8de30f317ca346,27
1732b0b9c1dda56feb98bd12eafd0424,18
eab4756116ba1246da4acf3ab303b173,7
d390008b3a506ca1d96b269a91565187,27
bf906e4e69a3f0864cf079fc194eed1b,27
7c4cbac341769f758f433b3f2e0c08c9,18
7c4cbac341769f758f433b3f2e0c08c9,28
39cc19de19d1af73d0e8be546f058b42,27
e4a1d801c23cd0572972d9ad59d14c02,27
8d974ba88f593b800d77db6dc6f1f0f1,18
7b3573ddc2a808fcd447db94e22d3ac4,27
3b6c1f21978309c1de3fc6d004e5f630,27
38feacc9dfbdde04585ead32fa5eece1,27
dfa2857aebc085d2968149ece3f3c8e3,27
c9ed8482a0580f1b301dadfe8d905f67,27
d8a02979d2829415b1b87a300ce96d86,28
2ee550b3bcb3e794a5721059ba985ceb,27
099ceb66d09b6d87b0fe5d305cbae94e,27
d11b3645b1c92265f0948b446b3c3782,7
bd002372397ef11113ba41fe8c4ec1a6,7
fe7cfbab57365f881a499a0d4d95377f,7
8023a643cd263b9ef8a530ae4a2990d7,28
0cf79d8b72ab0c346e4a307afafeec60,28
4b69853c0c0f48dbb3ab7ea05f910e98,27
4a91f3f4737fb9f4db42f27969469511,27
43bae3f8c01c6a7f9c6fac09befc3041,18
2402e12c728a208afaa32fe9abe2e24a,27
4514b86e7b33fc65ee8f43de0e68ad3b,27
c9127699f9a374ed918550f552928c21,28
c9127699f9a374ed918550f552928c21,27
640432223549c49dafcbf4b68fcdde71,18
21c535efc8fca9cf39c3a30c61a0a8f8,28
e21dab054eb793a92388b2065392c5e7,27
d6bea11bba17f549660904a4bc7e669f,18
09cf44cab51a171d95f9a8c13c8e41a1,27
61f897fec225401ac1a0ffc2745c6dd8,27
82af32ac88788d88e098803b8faab1b8,27
d78aacfccd4e6f2157c6ea88438741c2,27
e54d3e229c9a339b56b43fafc50f9b57,27
fabf1d2bf0aaafab68f7b2c3dc9e4e5c,27
dfe1c80320a68cc39ab2210c7c829140,30
f02ed5004d566b7e5d8bd12026e7348a,31
772798a61efdaf03ba6d8848994741d9,31
772798a61efdaf03ba6d8848994741d9,32
997d5ec3264674c302d9d5d4faf74989,33
0e3432336cdf09384a5df9894b77ee05,33
81b776c79783310a43853863cacd225a,33
4be307596d8b2fe6ed8eb14d5da3e609,33
1650650de7c1429fc1788e80d53f5f94,31
e617df784ddd4dad9b7cec899a435583,31
e617df784ddd4dad9b7cec899a435583,33
b56febeca94d591051d7e77518d3b010,33
5dbaacee095f73ab033574495ac8aaba,33
6ee7c89e64998e4d482cc504fdb07ceb,31
eaeaf21704062c198a181b1e4e79f12a,33
d15dfe84cccbf7cf81b4d8e2e9724046,31
d15dfe84cccbf7cf81b4d8e2e9724046,33
d15dfe84cccbf7cf81b4d8e2e9724046,35
d15dfe84cccbf7cf81b4d8e2e9724046,12
28e3b4bd2e7cba736a336e81a19845ec,31
28e3b4bd2e7cba736a336e81a19845ec,33
a58d64d46f8c18c4aec2f57ef1724549,33
424eb34a9a79f8c15e3311a626e31205,35
210122405b07d6afc1758331cd8f8a2a,33
04d1bc5d80d733ca73cda26085b4390c,31
04d1bc5d80d733ca73cda26085b4390c,12
ac94986e90852b958c2016394068f204,33
ac94986e90852b958c2016394068f204,31
2aeb72fc98be939e4dcd29acec62a08a,33
c7f0dfe69221b4fbd46c487065fd44ef,33
5efe6e6a680972424101da41fb619a55,31
5efe6e6a680972424101da41fb619a55,33
5efe6e6a680972424101da41fb619a55,35
5efe6e6a680972424101da41fb619a55,12
ed6be868bf9eac05a972e6ae89f0fd45,31
2317d34ac56f83c149e58dcef5afc1cb,31
2317d34ac56f83c149e58dcef5afc1cb,33
2317d34ac56f83c149e58dcef5afc1cb,35
2317d34ac56f83c149e58dcef5afc1cb,12
814338d59351b9247519204275891d7d,33
3edd073fbb6632d82b1f37800fb83678,12
d59cd112a3b6d3b5201a485415c1dd5f,31
d59cd112a3b6d3b5201a485415c1dd5f,33
d59cd112a3b6d3b5201a485415c1dd5f,35
d59cd112a3b6d3b5201a485415c1dd5f,12
9cc39bc2b73e450095983bfd19d7647a,31
dde570982e5aefe00fa0210c669e9b09,31
a7da4ffea598c562f0f6211a5806d833,33
18e1e6a9d5faf86ee9d69e8d956f1440,33
18e1e6a9d5faf86ee9d69e8d956f1440,12
18e1e6a9d5faf86ee9d69e8d956f1440,35
24abbac7c9216dc227abe410d350f26d,31
fe3d1ee8712c4c44cb17405c616f87a0,31
6ece28188696a73cd19e798d4bfb2e92,31
6ece28188696a73cd19e798d4bfb2e92,36
6ece28188696a73cd19e798d4bfb2e92,35
6ece28188696a73cd19e798d4bfb2e92,12
81198153a957b4538984376e65aa524e,31
81198153a957b4538984376e65aa524e,33
81198153a957b4538984376e65aa524e,35
81198153a957b4538984376e65aa524e,12
62b51b2508a245df80b59bab0b205bda,33
eedc0274179470c51243c9bd9ff17fa1,33
fb15c6f2b714994a30c5ab424c052afc,33
d0be3cd1e6120c0fd917033ad1b6657b,31
fd316bbcb04f17159544103652ecb8d6,33
1e3902b6cc244c76eceed66445180619,33
46ea3ba373d57b39c5f1eebdc6736c37,31
46ea3ba373d57b39c5f1eebdc6736c37,33
46ea3ba373d57b39c5f1eebdc6736c37,35
46ea3ba373d57b39c5f1eebdc6736c37,12
629ed7e1c228510f6ddc0967aa068f87,12
52eedc40f8988015d70e6b8ae0bbe728,2
52eedc40f8988015d70e6b8ae0bbe728,7
2f85611a31dc99bddd60191e7592f575,31
4ccd1754e68486c888e345d690340e51,33
205b5a6b871ba5689ebf8d9718a9c2ab,33
cd4288f3b5d5ed14217c92a19d75c9d9,31
cd4288f3b5d5ed14217c92a19d75c9d9,33
cd4288f3b5d5ed14217c92a19d75c9d9,35
cd4288f3b5d5ed14217c92a19d75c9d9,12
0df883f36db60bad23add8c341c2082f,31
7b2cb60935bb6c097bd899a0c7e2d2b4,33
435ab7973a84cb25f4b072c421cea35b,37
edbe0bc8467460f208d52aa9ff8c7e68,31
9c282715b6f138d58f347711e878d4d5,31
9c282715b6f138d58f347711e878d4d5,32
9c282715b6f138d58f347711e878d4d5,35
200752b267e2deb3a9c03a1ea2625873,31
9fd0ae7be00ff2f24f57f76c752305d9,12
7500df3e60ff4756926252536f956f65,31
7500df3e60ff4756926252536f956f65,35
ffa951fb168e11c17eb7e2c6d97411bc,31
bdb5cfe39d33a9f45d43b91c7ed21ba3,31
b2afc86d843ffe543d594c60e4f30e2a,33
0c54b29b0cd93a3d5f0c84469032458c,33
55a04cde592c938ced12988405d504da,33
06300e95125044309535c081d844bc49,33
ae9fd9992f842dfc3f1212f2606013c1,33
3cde76b935d09283206c932d0c359edf,33
b8fef677129fdb53177fb7b365b734a1,33
c97fe6011808371548b2abbff2d7d497,31
d63b2d50f82d1d70811955782645fd0f,31
d63b2d50f82d1d70811955782645fd0f,35
37c6a78752e52291d71418dcfb0514a9,31
37c6a78752e52291d71418dcfb0514a9,33
37c6a78752e52291d71418dcfb0514a9,35
37c6a78752e52291d71418dcfb0514a9,12
b988e4a3cc07fcc4d5d629992e1dd4bc,33
8fe4341f8d98efbb8bb0881573d2485a,33
9b6f077bbe7d9867102a812d2c964cf9,31
1328efb4173b1704be69303d13e034e7,33
046b3d80c88d6ba9ab90666c9e8fe513,31
046b3d80c88d6ba9ab90666c9e8fe513,12
d57bf05912759edf98e4c57611cc213f,31
5ddab5d7c2fed8ff2570ea7e32514ff1,12
41cb59f99ad02469eac6e58ff9417a41,12
34121abf273e669e7067c954d14cc2f8,33
0a758463f8f3abd6f1d3472fda77304c,12
0b824ee5751e80e1be660173a406642c,31
9ef5d10680618847a1827e665f0cb816,31
c9406d841c75836976044b4dd11e13b9,39
d8d063a2d4d435d622264a224443ba31,31
d8d063a2d4d435d622264a224443ba31,12
426643fbbf28607151af5e2aa81239e9,12
834d305acb1a6a42c4dde2584d741218,33
834d305acb1a6a42c4dde2584d741218,31
390ba500f75e842e82b7d0f7d1b5e1bb,33
08261699bfb1a9550bc325a84a458121,33
9ed52bc7780a2f1ee61060baca416d71,31
39211465523cde2926e4c11d7cca2005,33
5651b2bb2813f631ab91dfd9a8a63fdd,33
8b4008be3abecb07697463f267f3f069,7
8b4008be3abecb07697463f267f3f069,12
f80a052836854416ab50f8acc483b111,33
00f4635717aa5b4c844505b76dc8829e,33
f1b4749b4f79b744b6edfa24056daac0,33
a62665660388a6cd17ced7bf18f9d5ad,31
29b24e51c1443f49af8ee76015d8857f,31
e51e796238bce6eb19e77244d5ea12d7,31
c29c3e7caf47c576f6db52e754a77fcb,31
52597e3c2dd96105952c7d9b57d09ac4,31
ef8dcbbef8d3857f52ece23c604313af,35
ef8dcbbef8d3857f52ece23c604313af,31
856f242280137b9d7fbfddf39f46ab7d,33
856f242280137b9d7fbfddf39f46ab7d,31
51ef8509c90f717e0a34bb465adbaca2,33
d73dd746f70cb9ab0df5bdca35a9957d,31
90f2bfd4176602cd2b58e5c09f657823,33
90f2bfd4176602cd2b58e5c09f657823,31
fe7cfbab57365f881a499a0d4d95377f,31
0e27179ff1bf085bbba1053cbc88d3c6,31
0e27179ff1bf085bbba1053cbc88d3c6,33
0e27179ff1bf085bbba1053cbc88d3c6,35
0e27179ff1bf085bbba1053cbc88d3c6,12
e9d05e099774ca6d46aa6cacbe939278,33
4fbb020b6c1ddf40f761590939b72036,31
4fbb020b6c1ddf40f761590939b72036,12
beae8c94e46a688ed1b72cc461972e53,31
6e780752afc5a64dbd07d7499af0292d,31
6e780752afc5a64dbd07d7499af0292d,12
0d22af7dffbbbcb1ed9ce302485f9423,33
0d22af7dffbbbcb1ed9ce302485f9423,12
c7bc624115f1700ac2d2698dea1252d7,31
c7bc624115f1700ac2d2698dea1252d7,12
27b533af1f01ad88f877b6361b2d7b1a,31
27b533af1f01ad88f877b6361b2d7b1a,12
3b400ee2698df4d8fa16857ac5e9ba83,12
3b400ee2698df4d8fa16857ac5e9ba83,35
21c535efc8fca9cf39c3a30c61a0a8f8,31
21c535efc8fca9cf39c3a30c61a0a8f8,12
0fc528af7c188534fc8634e4742e4017,31
0fc528af7c188534fc8634e4742e4017,33
0fc528af7c188534fc8634e4742e4017,35
0fc528af7c188534fc8634e4742e4017,12
582826c9f8abf1ecba2d36991fc3f26a,33
19b0046045e62aa0b482cd1e04393a6b,12
6a2e47c0ffe490e550884452646a546a,31
6a2e47c0ffe490e550884452646a546a,33
6a2e47c0ffe490e550884452646a546a,35
6a2e47c0ffe490e550884452646a546a,12
27049bceb3ce6dbfedbe524e184c4b73,31
27049bceb3ce6dbfedbe524e184c4b73,12
dcdcf33b84161b9624211ff14ec4c10e,33
801e30bb15fa25121ea19e4f54ca3b1e,33
01079b8ba844a3ed62845cae4d215a91,31
0588659fe1b06f8e5b31071a494a9483,41
0611354e732971cc0e49b1ef44e94d96,41
0c2e57f3dca2eca3df218cb032f663c4,42
0cc81dabcbbf37faf95ca5e694edc3bb,41
116e2886f3f56b43b8abd00897dbfeca,41
1b7bd6d21f41d6ad2a5a30f35c3549a9,41
29808a203efc8dccfa3f8ae244948270,41
2ee550b3bcb3e794a5721059ba985ceb,42
3708a0fb65453380e5591b581033d35f,44
3708a0fb65453380e5591b581033d35f,42
3708a0fb65453380e5591b581033d35f,41
3a5d3a2afac997fdd55aaa057173f751,42
3f962d059e7c3581edfc7b9dcc70c980,42
4043a590339441557fef0a2c72cdacab,41
43a8561b834b2ff9c92713e2ddd26f0f,41
4e677929ccae66b35bd31bd5a86b22b4,41
56725fe81faf47535e90c03f67b2d484,42
59fd12c3290a9fa3ca8c92d26a498221,41
61c370d0b7ce19da9f6dd059d46de900,41
66bf72c95a5d38a7d2d6e75cb6fb72ba,42
6ae5af110b0c5d9dcae9d894635df34b,41
7574be74295b2cf0df4b9d09b97d0420,42
7683343656cece8e9d6e26d2f69ee266,41
87ce7a2c69509ece6fbb75a4c9167588,44
87ce7a2c69509ece6fbb75a4c9167588,42
87ce7a2c69509ece6fbb75a4c9167588,41
9164039dfeaaed072c08829dc69439a5,42
959d392fdc68eb5a9c74b8e4bfd55f94,42
a59e682385a63fc60bf28fab853fc4bb,41
ababfda8a1156c56da8939e0d736b6ad,42
add2dd9056ba966c369dccfa829f3458,42
ae3b73e99a74a62a1845b2564badd595,42
b03eb53926991d6ffd8939f94e441892,42
b0670bce86971bb2c3082b7a8cfccacc,41
bb818d103a456463a4f73d3475c0bebc,41
bd99acdf99f1ff9f4d0b813a6f79c8cc,42
d4f04e22c8a602c39104e7bdf3210d12,42
